num_items,has_electronics,state,order_total,avg_item_price,will_reorder
4,0,IL,1101.26,275.32,1
6,0,OR,83.82,13.97,0
4,0,FL,303.11,75.78,0
2,0,MN,1482.0,741.0,0
1,0,SD,573.28,573.28,0
6,0,WA,1239.72,206.62,0
6,0,OH,595.33,99.22,1
1,0,MA,1268.04,1268.04,0
6,1,MI,1449.89,241.65,1
4,0,TN,681.53,170.38,0
5,1,TN,861.06,172.21,1
3,0,KS,961.53,320.51,0
4,0,OR,1405.51,351.38,0
5,0,OR,422.28,84.46,1
5,0,FL,936.31,187.26,1
6,0,SD,520.84,86.81,0
2,0,CO,364.55,182.28,0
2,1,IL,173.13,86.56,1
6,1,AZ,950.03,158.34,1
6,0,CO,1329.02,221.5,1
1,1,SD,559.52,559.52,0
1,0,MA,851.37,851.37,0
3,0,FL,981.09,327.03,1
3,1,CA,651.24,217.08,1
3,0,MN,1359.85,453.28,0
3,0,FL,575.99,192.0,1
5,0,CO,231.27,46.25,1
5,0,CA,258.83,51.77,1
1,0,TX,1341.74,1341.74,1
2,0,OH,1482.61,741.3,1
6,0,IL,468.96,78.16,1
2,0,MI,258.22,129.11,1
4,1,IN,749.21,187.3,1
5,0,IL,1078.82,215.76,1
3,1,MN,937.98,312.66,1
3,1,MA,1429.11,476.37,1
4,1,KS,1235.78,308.94,1
2,1,KS,1310.01,655.0,0
3,0,IN,835.42,278.47,0
2,0,CO,524.55,262.27,1
6,0,SD,1067.52,177.92,0
4,1,FL,686.63,171.66,1
2,0,NE,467.24,233.62,0
6,0,IN,270.79,45.13,0
2,0,FL,815.42,407.71,1
2,1,SD,911.67,455.84,0
3,0,MI,874.74,291.58,1
1,0,IL,219.0,219.0,0
5,0,OH,876.48,175.3,1
2,1,WA,294.2,147.1,0
2,0,IL,1012.39,506.2,1
2,0,TN,672.61,336.3,0
1,1,OR,1280.74,1280.74,1
6,0,TN,1178.49,196.42,1
4,1,SD,1100.35,275.09,1
3,0,FL,1066.07,355.36,1
1,0,KS,862.71,862.71,0
6,1,TN,138.61,23.1,1
2,1,MA,1000.46,500.23,1
6,0,TX,727.04,121.17,1
1,0,TN,730.85,730.85,0
1,1,MN,599.58,599.58,0
1,0,MN,1397.15,1397.15,1
4,1,CA,411.7,102.92,1
5,1,MI,509.06,101.81,1
3,0,TX,1446.41,482.14,1
4,1,ND,1224.72,306.18,0
4,0,MN,70.43,17.61,0
5,1,TX,1363.86,272.77,1
4,0,FL,378.64,94.66,1
1,1,TN,1073.6,1073.6,1
1,1,SD,851.96,851.96,0
6,1,IL,828.38,138.06,1
2,1,IN,1090.99,545.5,1
4,0,TX,350.41,87.6,1
2,0,AZ,280.59,140.29,0
3,1,FL,995.27,331.76,1
1,1,TX,471.34,471.34,1
6,1,MI,1462.23,243.7,1
3,1,CA,704.69,234.9,1
6,0,MA,211.82,35.3,1
5,0,SD,1044.43,208.89,1
1,0,KS,493.93,493.93,0
3,1,IN,265.45,88.48,1
5,0,AZ,663.09,132.62,0
3,1,SD,1448.12,482.71,1
6,0,KS,646.57,107.76,0
5,0,TX,553.63,110.73,1
5,0,CA,694.54,138.91,1
1,0,MI,67.57,67.57,0
2,1,MI,243.0,121.5,0
6,0,OH,1282.03,213.67,1
6,0,IN,1468.15,244.69,1
5,0,IN,279.02,55.8,0
5,1,CO,826.5,165.3,1
1,1,TX,1451.18,1451.18,1
2,0,TX,277.04,138.52,1
6,1,NE,320.15,53.36,0
4,0,TN,1393.88,348.47,1
4,0,SD,1073.25,268.31,0
2,1,OH,270.35,135.18,1
3,0,AZ,620.56,206.85,0
1,1,TX,131.59,131.59,1
2,0,CO,677.37,338.68,0
4,1,SD,1177.96,294.49,1
5,0,FL,853.26,170.65,1
4,0,FL,988.79,247.2,1
5,1,WA,523.89,104.78,1
1,0,TX,284.02,284.02,0
5,0,ND,69.02,13.8,0
2,0,CO,1240.9,620.45,0
5,0,MA,973.15,194.63,1
3,0,OR,382.52,127.51,0
2,0,AZ,656.73,328.36,0
1,1,OR,1212.09,1212.09,1
2,0,CA,831.12,415.56,0
3,1,FL,485.23,161.74,1
1,0,IN,437.42,437.42,0
4,0,AZ,365.54,91.38,0
3,0,TX,1244.41,414.8,1
1,0,MA,893.7,893.7,0
5,0,AZ,1078.28,215.66,0
2,0,IL,1297.17,648.58,1
1,0,TN,1480.95,1480.95,0
2,0,IN,411.75,205.88,0
5,0,MA,312.31,62.46,0
1,0,OH,719.9,719.9,1
4,1,TN,100.85,25.21,1
3,0,CO,1197.99,399.33,0
1,0,NE,1331.45,1331.45,0
5,0,TN,1044.76,208.95,1
1,0,ND,438.59,438.59,0
2,0,MN,228.58,114.29,0
6,1,FL,604.11,100.68,1
1,1,NE,1258.34,1258.34,1
4,1,CA,554.35,138.59,1
1,1,IL,99.67,99.67,1
3,0,MA,447.71,149.24,0
1,0,KS,1485.42,1485.42,0
6,1,OR,1031.17,171.86,1
2,0,CO,1356.24,678.12,0
1,0,WA,1173.55,1173.55,0
4,1,TN,832.57,208.14,1
5,1,WA,265.6,53.12,0
1,0,TN,555.53,555.53,0
1,0,MA,896.42,896.42,0
3,1,AZ,1312.42,437.47,1
4,1,TX,439.58,109.9,1
6,1,NE,225.78,37.63,1
5,1,ND,860.31,172.06,1
2,0,IL,305.93,152.96,0
1,0,NE,935.02,935.02,0
6,0,TX,432.11,72.02,0
5,0,IN,384.9,76.98,0
2,1,AZ,628.81,314.4,0
6,1,IL,910.13,151.69,1
4,0,OR,840.71,210.18,1
4,0,IL,404.86,101.22,1
5,0,AZ,1342.12,268.42,0
2,1,WA,209.33,104.66,0
4,0,TN,107.23,26.81,0
5,0,MI,923.92,184.78,1
4,0,IL,228.94,57.24,1
4,0,CA,782.09,195.52,1
6,1,SD,1430.07,238.34,1
6,0,KS,1062.94,177.16,0
4,0,FL,945.31,236.33,1
3,0,AZ,883.47,294.49,0
6,0,OH,310.33,51.72,1
2,1,KS,677.34,338.67,0
5,0,SD,546.66,109.33,0
5,0,OR,1431.96,286.39,1
2,1,WA,401.36,200.68,0
2,0,MN,733.7,366.85,0
2,1,MI,1410.22,705.11,1
2,0,MA,1194.31,597.16,0
1,0,MN,1448.55,1448.55,0
5,1,TX,932.08,186.42,1
1,1,CA,533.99,533.99,1
4,0,IN,1248.64,312.16,0
4,0,IL,472.61,118.15,1
5,0,MI,288.92,57.78,1
4,0,IL,1074.12,268.53,1
2,0,WA,976.49,488.24,0
1,1,MI,1324.48,1324.48,1
2,0,TX,1444.79,722.4,1
4,0,TX,1292.94,323.24,1
6,0,NE,137.03,22.84,0
1,0,KS,1013.54,1013.54,0
2,1,CO,1187.86,593.93,1
5,0,MN,1473.8,294.76,1
2,0,CA,593.26,296.63,1
6,1,CO,296.33,49.39,1
4,0,TN,1286.75,321.69,0
1,0,CA,510.33,510.33,1
5,0,MN,917.39,183.48,0
1,1,IN,615.35,615.35,1
5,1,ND,633.37,126.67,0
1,0,KS,1112.07,1112.07,0
4,0,SD,574.14,143.54,0
5,1,IN,1054.96,210.99,1
3,0,MI,70.78,23.59,0
1,0,NE,520.74,520.74,0
1,1,CO,512.61,512.61,1
2,0,SD,1135.81,567.9,0
5,0,CA,506.11,101.22,1
6,1,CA,968.32,161.39,1
3,0,CO,1048.36,349.45,1
4,0,IN,1004.72,251.18,0
2,0,SD,924.78,462.39,0
3,0,MN,649.74,216.58,0
5,0,MI,591.29,118.26,0
3,0,AZ,868.65,289.55,0
1,1,TN,142.37,142.37,0
1,1,IN,1319.94,1319.94,1
2,0,MI,1246.71,623.36,0
5,1,FL,552.26,110.45,1
5,1,CA,871.89,174.38,1
3,1,FL,1401.73,467.24,1
2,0,AZ,443.87,221.94,0
5,1,MN,1126.56,225.31,1
6,0,SD,169.96,28.33,0
6,0,TN,808.89,134.82,1
1,0,FL,1331.76,1331.76,0
3,1,CA,849.98,283.33,1
4,0,OH,943.57,235.89,1
1,0,AZ,1366.08,1366.08,0
2,1,TX,1087.27,543.64,1
5,1,OH,1059.01,211.8,1
1,1,FL,900.26,900.26,1
4,0,KS,967.83,241.96,0
4,0,TX,1215.37,303.84,1
6,1,MI,1469.89,244.98,1
2,0,FL,1203.22,601.61,1
1,1,AZ,1075.93,1075.93,1
3,0,MN,246.54,82.18,0
1,1,FL,1234.77,1234.77,1
6,0,MI,1117.19,186.2,0
4,0,OH,1167.13,291.78,0
2,1,OR,385.09,192.54,1
2,0,MN,1359.99,680.0,1
3,0,IN,191.06,63.69,0
2,1,TN,417.74,208.87,1
6,0,IN,1011.38,168.56,0
6,0,TX,1026.89,171.15,1
6,0,MN,504.32,84.05,0
2,0,WA,1067.2,533.6,0
2,0,WA,612.5,306.25,0
6,1,CO,50.25,8.38,1
2,1,SD,285.78,142.89,0
2,0,SD,1329.8,664.9,0
4,0,FL,372.91,93.23,1
1,1,MI,213.72,213.72,0
5,1,TX,1039.19,207.84,1
2,0,ND,689.02,344.51,0
5,1,MI,1205.06,241.01,1
5,1,MN,1299.1,259.82,1
4,0,WA,1276.68,319.17,1
2,0,OH,503.86,251.93,1
6,0,MA,783.04,130.51,0
5,1,KS,992.71,198.54,1
2,1,TX,516.88,258.44,1
3,1,SD,109.59,36.53,0
6,0,SD,768.71,128.12,0
3,1,AZ,68.59,22.86,0
3,1,OR,1428.44,476.15,1
5,1,IL,1205.19,241.04,1
3,0,ND,328.41,109.47,0
4,1,TN,466.98,116.74,1
4,0,CA,1475.12,368.78,1
5,1,MA,591.65,118.33,1
2,1,ND,1186.4,593.2,0
1,0,WA,697.88,697.88,0
2,1,CO,1302.94,651.47,1
2,0,AZ,1070.44,535.22,0
2,1,ND,83.22,41.61,0
2,0,TN,476.87,238.44,0
6,1,WA,859.09,143.18,1
1,1,TN,1392.95,1392.95,1
6,0,MN,197.94,32.99,0
3,0,WA,921.69,307.23,0
2,0,IN,488.16,244.08,0
4,0,FL,1339.53,334.88,1
5,0,OH,1159.5,231.9,1
5,1,OR,586.07,117.21,1
6,1,CO,292.3,48.72,1
6,1,MN,66.67,11.11,1
4,0,IN,950.64,237.66,1
2,1,AZ,638.88,319.44,0
1,1,OR,506.4,506.4,1
3,0,MA,1478.98,492.99,1
5,0,OR,725.91,145.18,1
3,0,MN,1137.27,379.09,0
1,1,TX,307.25,307.25,1
6,0,MI,69.51,11.58,1
5,1,IN,655.47,131.09,1
3,0,ND,1015.21,338.4,0
6,1,KS,784.57,130.76,0
1,0,TX,1341.18,1341.18,1
3,1,AZ,679.27,226.42,0
2,0,IL,500.95,250.48,1
6,0,MI,1378.27,229.71,1
1,1,WA,639.86,639.86,0
3,1,CA,440.99,147.0,1
2,0,ND,191.61,95.8,0
2,0,IN,1200.3,600.15,0
1,0,MA,1246.38,1246.38,1
4,0,FL,98.28,24.57,1
5,0,WA,570.04,114.01,0
1,1,ND,1137.32,1137.32,1
2,1,IL,1422.25,711.12,1
2,0,SD,597.84,298.92,0
1,0,WA,1314.48,1314.48,0
4,0,CA,620.89,155.22,1
5,0,ND,310.27,62.05,0
3,0,OH,55.0,18.33,1
1,0,FL,528.76,528.76,1
5,0,KS,598.79,119.76,0
5,0,ND,1420.42,284.08,0
6,0,FL,348.8,58.13,1
2,0,SD,604.23,302.12,0
3,0,AZ,86.47,28.82,0
1,1,CO,1157.13,1157.13,1
2,1,OR,1376.95,688.48,1
6,1,IN,394.84,65.81,1
6,0,WA,672.04,112.01,0
2,0,AZ,227.06,113.53,0
4,0,IN,712.41,178.1,1
5,0,IN,243.35,48.67,0
1,1,TN,808.86,808.86,1
1,0,IL,1115.2,1115.2,0
1,0,TX,852.35,852.35,1
2,0,MN,405.57,202.78,0
4,0,WA,563.0,140.75,0
3,1,KS,975.93,325.31,0
6,0,CO,905.15,150.86,0
2,1,OH,248.32,124.16,1
3,0,SD,1275.18,425.06,0
6,1,CO,739.02,123.17,1
6,0,FL,285.44,47.57,1
4,1,IL,228.1,57.02,1
5,0,AZ,1450.05,290.01,0
1,1,FL,458.23,458.23,1
3,0,NE,1367.46,455.82,0
2,0,MN,645.35,322.68,0
3,1,OH,609.59,203.2,1
5,1,OR,1066.35,213.27,1
1,0,IL,64.33,64.33,1
3,1,FL,540.23,180.08,1
5,0,OR,488.84,97.77,0
2,1,MN,1308.74,654.37,1
4,1,TX,817.23,204.31,1
6,0,MN,578.63,96.44,0
2,1,KS,435.81,217.9,0
1,1,TN,906.24,906.24,1
6,0,AZ,269.93,44.99,0
2,1,TX,407.0,203.5,1
2,0,MI,475.74,237.87,0
2,1,IN,931.47,465.74,1
2,1,OH,591.22,295.61,1
6,0,CO,783.39,130.56,0
1,1,KS,993.14,993.14,0
5,0,MI,1436.59,287.32,1
3,0,IL,1159.01,386.34,1
4,0,MN,637.62,159.4,0
3,0,TX,1135.0,378.33,1
3,1,NE,1427.06,475.69,1
4,0,TN,774.1,193.52,1
6,0,CO,645.22,107.54,0
1,1,MI,163.13,163.13,0
4,0,SD,1343.94,335.98,0
1,0,IL,407.33,407.33,1
6,0,OH,142.74,23.79,1
3,1,OR,828.95,276.32,1
1,0,SD,1276.55,1276.55,0
6,0,TN,639.62,106.6,0
6,0,OH,1185.45,197.58,1
5,1,TX,1262.77,252.55,1
4,0,MA,708.89,177.22,0
5,1,CA,906.88,181.38,1
3,1,IL,824.17,274.72,1
4,1,IN,1411.83,352.96,1
3,0,NE,1101.98,367.33,0
5,0,WA,1391.75,278.35,0
6,1,AZ,369.01,61.5,1
3,0,TX,499.84,166.61,1
4,0,ND,152.82,38.2,0
4,0,MN,774.87,193.72,0
3,1,OR,1317.19,439.06,1
4,1,MN,523.93,130.98,1
6,0,SD,236.01,39.34,0
6,1,FL,149.25,24.88,1
4,0,CA,698.88,174.72,1
3,1,MI,287.83,95.94,1
5,0,MN,551.85,110.37,0
4,1,ND,1238.97,309.74,1
4,0,OR,606.87,151.72,0
4,0,KS,934.31,233.58,0
4,0,SD,778.13,194.53,0
3,0,SD,1091.87,363.96,0
5,1,MA,276.44,55.29,1
5,0,ND,1384.64,276.93,0
1,0,MI,983.27,983.27,0
4,0,SD,442.88,110.72,0
4,0,AZ,228.72,57.18,0
1,0,AZ,267.1,267.1,0
5,0,CO,1184.86,236.97,1
2,0,MN,902.76,451.38,1
6,0,MA,602.1,100.35,1
2,0,SD,532.71,266.36,0
5,1,MN,1290.85,258.17,1
4,1,AZ,1318.41,329.6,1
2,0,WA,892.83,446.42,0
3,1,CA,810.59,270.2,1
3,1,OH,1233.85,411.28,1
1,0,AZ,1136.54,1136.54,0
5,1,CA,630.47,126.09,1
5,0,TN,169.97,33.99,0
2,1,SD,1164.33,582.16,1
4,0,OH,294.62,73.66,1
5,0,TN,73.75,14.75,1
2,0,TX,1272.79,636.4,1
2,1,KS,888.47,444.24,1
6,1,TX,1342.92,223.82,1
6,0,KS,752.65,125.44,0
5,0,OH,1393.4,278.68,1
2,0,IL,563.26,281.63,1
1,0,TX,1100.56,1100.56,0
1,0,CO,486.43,486.43,0
6,0,KS,51.69,8.62,0
5,1,TX,600.63,120.13,1
4,1,KS,1119.76,279.94,0
1,0,AZ,267.54,267.54,0
1,0,TX,781.96,781.96,1
6,1,TX,357.87,59.64,1
6,1,ND,158.2,26.37,1
5,1,CO,945.31,189.06,1
6,1,SD,1430.35,238.39,1
3,1,ND,500.52,166.84,1
2,0,TN,891.94,445.97,0
1,0,MI,1432.72,1432.72,0
3,1,AZ,993.2,331.07,0
4,0,TN,1026.01,256.5,1
3,0,MI,309.45,103.15,0
5,0,NE,764.28,152.86,0
4,1,MI,582.27,145.57,1
4,1,KS,732.89,183.22,1
6,0,OR,1211.2,201.87,0
3,0,CA,718.01,239.34,0
5,1,MI,141.13,28.23,1
1,0,OH,1363.04,1363.04,1
6,0,SD,839.98,140.0,0
3,1,CO,1390.52,463.51,1
1,0,ND,879.91,879.91,0
3,0,OR,150.97,50.32,0
6,1,MA,851.66,141.94,1
1,0,WA,884.82,884.82,0
6,1,TN,360.79,60.13,1
3,0,CA,732.99,244.33,1
4,0,MA,716.19,179.05,0
2,0,IN,953.17,476.58,0
4,0,NE,426.44,106.61,0
6,1,SD,893.54,148.92,1
6,1,MA,399.38,66.56,1
6,1,FL,697.35,116.22,1
1,0,SD,227.92,227.92,0
5,1,TX,104.09,20.82,1
6,0,OH,514.85,85.81,1
4,1,WA,448.13,112.03,0
2,1,CA,640.06,320.03,1
6,0,OH,1444.87,240.81,1
6,0,OH,807.23,134.54,1
6,0,SD,852.11,142.02,0
1,0,MN,1415.32,1415.32,0
6,1,CO,1385.66,230.94,1
4,0,CO,1331.96,332.99,1
3,0,OR,192.09,64.03,0
5,0,MA,969.73,193.95,0
6,1,FL,1221.74,203.62,1
1,0,ND,1261.58,1261.58,0
4,0,ND,887.97,221.99,0
6,0,ND,75.37,12.56,0
1,1,CA,1461.88,1461.88,1
3,0,TX,734.69,244.9,1
2,1,MI,620.71,310.36,1
6,0,CA,622.68,103.78,1
4,0,SD,665.02,166.26,0
1,0,TN,401.16,401.16,0
1,0,FL,524.63,524.63,0
6,0,MA,1478.77,246.46,1
1,0,MI,583.84,583.84,0
2,1,IL,813.75,406.88,1
1,0,TN,1280.03,1280.03,0
5,0,OH,814.77,162.95,1
5,1,KS,520.46,104.09,0
1,0,TX,809.44,809.44,0
6,1,CO,215.43,35.9,1
5,1,IL,238.51,47.7,1
4,0,NE,1056.46,264.12,0
5,1,KS,1380.32,276.06,1
1,0,MI,1102.23,1102.23,0
6,0,IN,158.19,26.36,1
3,0,TX,634.2,211.4,1
6,0,TN,53.7,8.95,1
6,0,CO,791.25,131.88,1
6,0,FL,330.15,55.02,1
4,0,MN,1308.81,327.2,0
2,0,IL,201.29,100.64,1
1,0,MN,52.08,52.08,0
2,0,NE,704.16,352.08,0
3,0,MN,275.38,91.79,0
2,0,OH,1120.08,560.04,1
1,0,ND,1383.91,1383.91,0
1,0,TN,110.81,110.81,0
3,1,MA,623.59,207.86,1
1,1,MA,1495.38,1495.38,1
3,0,MA,1112.37,370.79,0
3,1,OH,1432.12,477.37,1
1,0,CA,287.92,287.92,1
5,0,NE,370.98,74.2,0
3,1,MN,274.48,91.49,1
1,0,NE,488.44,488.44,0
5,1,ND,1100.36,220.07,1
3,0,SD,289.17,96.39,0
5,0,TN,810.14,162.03,1
4,0,TX,440.35,110.09,1
6,0,CA,1252.33,208.72,1
4,0,WA,59.56,14.89,0
5,0,NE,373.52,74.7,0
3,1,WA,927.6,309.2,1
1,0,TX,190.23,190.23,1
2,0,IN,726.15,363.08,0
1,0,SD,682.5,682.5,0
2,1,CO,1286.16,643.08,1
2,0,IN,956.83,478.42,0
3,0,CO,977.57,325.86,0
5,1,AZ,1430.12,286.02,1
1,0,OH,1474.42,1474.42,0
5,0,OR,997.42,199.48,1
4,1,OH,806.9,201.72,1
3,1,FL,931.48,310.49,1
3,0,KS,604.54,201.51,0
4,0,MN,1481.81,370.45,1
1,1,KS,1072.28,1072.28,0
6,0,SD,471.96,78.66,0
4,1,SD,133.76,33.44,0
1,0,FL,114.85,114.85,1
2,0,IN,347.12,173.56,0
3,0,IL,387.72,129.24,1
1,1,NE,651.82,651.82,0
5,1,AZ,361.53,72.31,0
5,1,MA,964.82,192.96,1
3,1,AZ,356.32,118.77,0
4,0,IL,322.42,80.6,1
6,0,IN,733.29,122.21,1
4,1,CO,1338.57,334.64,1
1,1,SD,729.04,729.04,0
4,1,IL,650.08,162.52,1
3,1,OR,888.24,296.08,1
1,0,WA,422.96,422.96,0
2,0,TN,562.48,281.24,0
4,1,IN,360.06,90.02,1
4,0,OR,879.12,219.78,0
6,0,MA,1061.21,176.87,1
1,1,KS,1026.86,1026.86,0
5,0,MA,419.49,83.9,0
4,1,OH,1180.49,295.12,1
3,0,IN,421.13,140.38,0
4,1,WA,267.95,66.99,0
6,1,CA,557.22,92.87,1
2,0,MA,916.73,458.36,1
6,0,ND,255.9,42.65,0
4,0,AZ,989.73,247.43,0
5,0,IN,1301.45,260.29,1
4,0,TN,475.05,118.76,1
1,0,NE,702.8,702.8,0
4,0,ND,381.05,95.26,0
5,0,MN,573.83,114.77,0
1,0,CO,81.86,81.86,0
3,1,OH,1432.97,477.66,1
1,0,CO,653.04,653.04,0
6,1,SD,1193.86,198.98,1
2,1,TN,256.83,128.42,0
6,1,OH,1227.91,204.65,1
1,1,TX,1297.21,1297.21,1
3,0,CO,1087.44,362.48,1
4,1,ND,1359.65,339.91,1
1,0,ND,292.44,292.44,0
6,1,TN,740.9,123.48,1
1,1,CO,949.16,949.16,0
1,0,IN,914.48,914.48,0
1,0,OR,1298.51,1298.51,0
3,0,WA,362.75,120.92,0
5,1,TX,304.68,60.94,1
5,0,FL,417.4,83.48,1
1,0,SD,1342.75,1342.75,0
3,0,ND,1414.49,471.5,0
3,0,CO,875.96,291.99,0
1,1,CO,776.99,776.99,1
6,1,TN,927.81,154.64,1
6,0,IL,943.65,157.28,1
2,0,MN,296.94,148.47,0
1,0,FL,1045.3,1045.3,1
2,0,ND,705.91,352.96,0
6,1,CA,800.2,133.37,1
6,0,MN,93.96,15.66,1
1,0,ND,1158.61,1158.61,0
2,1,TN,1261.37,630.68,1
2,1,ND,948.16,474.08,1
1,0,OR,1135.65,1135.65,0
2,0,CA,807.92,403.96,1
4,0,IL,946.61,236.65,1
6,1,IL,622.13,103.69,1
5,1,NE,1198.22,239.64,1
3,0,WA,728.99,243.0,0
2,0,FL,1036.31,518.16,1
2,1,TX,951.07,475.54,1
3,1,MN,1068.36,356.12,1
2,1,IN,1188.56,594.28,1
3,0,OR,793.43,264.48,0
1,0,ND,1228.95,1228.95,0
4,0,ND,771.02,192.76,0
4,0,WA,1437.12,359.28,0
6,0,WA,1141.37,190.23,0
5,0,ND,298.16,59.63,0
2,0,NE,1252.9,626.45,0
5,1,IL,849.8,169.96,1
1,0,MI,1477.47,1477.47,0
4,1,MI,1092.29,273.07,1
1,0,MN,172.37,172.37,0
1,1,AZ,622.69,622.69,0
2,0,KS,800.05,400.02,0
1,1,FL,1266.57,1266.57,1
4,0,AZ,1107.55,276.89,0
5,0,SD,585.57,117.11,0
4,1,MA,997.48,249.37,1
2,0,NE,886.52,443.26,0
4,0,WA,232.78,58.2,0
3,1,SD,390.55,130.18,0
5,1,TX,544.63,108.93,1
3,0,OR,333.45,111.15,1
3,0,OR,267.69,89.23,1
6,0,WA,134.39,22.4,0
2,0,WA,1316.0,658.0,0
1,1,TN,468.97,468.97,1
3,0,AZ,470.96,156.99,0
4,0,ND,349.03,87.26,0
1,1,SD,739.33,739.33,0
4,0,NE,795.65,198.91,0
4,1,MA,352.01,88.0,1
1,0,IN,932.43,932.43,1
1,0,CO,1098.35,1098.35,0
4,0,OH,592.07,148.02,1
2,0,OH,898.9,449.45,1
5,0,CA,778.34,155.67,1
6,0,IL,333.55,55.59,1
5,0,TX,1108.52,221.7,1
2,0,IN,1212.11,606.05,0
6,0,CA,990.75,165.12,1
1,0,FL,519.65,519.65,1
6,0,ND,1393.85,232.31,0
4,1,MA,710.27,177.57,1
5,0,NE,435.52,87.1,0
6,0,MA,641.94,106.99,1
4,1,ND,1053.51,263.38,1
2,0,MA,1276.6,638.3,0
6,1,MA,567.03,94.5,1
4,1,TX,387.31,96.83,1
2,0,TN,958.42,479.21,1
1,0,OR,1385.76,1385.76,0
2,1,ND,315.78,157.89,0
2,0,KS,1214.38,607.19,0
5,1,TN,741.08,148.22,1
4,0,OH,1209.29,302.32,1
6,0,SD,783.03,130.5,0
5,0,TN,597.13,119.43,0
3,0,MI,1060.27,353.42,0
2,0,CO,1355.91,677.96,0
3,1,IL,514.37,171.46,1
5,1,MN,718.08,143.62,1
4,1,TX,382.63,95.66,1
5,0,SD,315.94,63.19,0
4,1,MA,1177.94,294.48,1
4,1,SD,340.96,85.24,0
1,1,OR,1200.31,1200.31,1
2,0,KS,672.36,336.18,0
5,1,NE,1492.82,298.56,1
4,0,TX,336.15,84.04,1
5,0,TX,184.82,36.96,1
5,1,MN,159.38,31.88,1
4,0,OR,1261.36,315.34,0
6,0,ND,684.78,114.13,0
3,1,CA,54.53,18.18,1
2,0,WA,1318.42,659.21,0
2,1,KS,1321.54,660.77,0
6,1,NE,1219.3,203.22,1
1,0,CA,410.06,410.06,1
6,0,WA,590.49,98.42,0
1,1,IN,1130.14,1130.14,1
1,0,MN,759.56,759.56,0
6,1,SD,273.05,45.51,0
2,1,IL,402.06,201.03,1
3,0,CO,1460.25,486.75,0
2,0,IL,268.97,134.49,0
2,1,MA,1102.82,551.41,1
2,0,MA,743.13,371.56,1
6,0,MA,1135.47,189.24,0
6,1,NE,1008.61,168.1,1
6,1,MA,686.79,114.46,1
2,1,ND,563.17,281.58,0
3,0,OR,1143.82,381.27,1
1,1,MA,518.55,518.55,0
5,1,MN,1192.27,238.45,1
1,1,KS,1035.77,1035.77,1
1,1,TX,887.62,887.62,1
5,0,FL,584.76,116.95,1
2,1,OH,347.37,173.68,1
3,1,FL,1080.11,360.04,1
3,0,IL,182.46,60.82,1
1,0,FL,1457.29,1457.29,1
5,1,WA,1469.18,293.84,1
4,0,IN,238.82,59.7,1
2,0,CA,200.71,100.36,1
1,0,ND,648.44,648.44,0
3,0,OR,1447.34,482.45,0
6,0,IL,630.45,105.08,1
6,0,IN,577.51,96.25,0
5,1,MN,1070.2,214.04,1
5,1,MA,309.16,61.83,1
1,1,OR,576.82,576.82,1
4,0,CO,472.4,118.1,0
3,1,NE,922.23,307.41,0
1,1,TN,285.99,285.99,0
4,1,TX,845.62,211.4,1
5,0,AZ,1293.44,258.69,0
6,0,MN,795.55,132.59,0
2,1,MN,1041.07,520.54,1
6,1,CA,159.11,26.52,1
3,1,MI,701.06,233.69,0
3,0,OH,187.6,62.53,1
6,0,TN,919.22,153.2,1
6,1,WA,457.53,76.26,1
4,0,NE,466.54,116.64,0
1,1,MA,161.31,161.31,0
5,1,TX,499.84,99.97,1
4,1,SD,784.68,196.17,1
2,0,MN,897.76,448.88,0
6,0,SD,146.67,24.44,0
2,1,SD,994.62,497.31,0
2,1,KS,758.87,379.44,0
4,0,OH,828.52,207.13,1
5,0,TX,1257.56,251.51,1
3,0,MI,546.23,182.08,0
1,1,MA,302.37,302.37,0
3,1,WA,850.12,283.37,0
5,1,OH,1420.28,284.06,1
3,0,TN,800.91,266.97,1
6,1,MI,1256.27,209.38,1
6,0,NE,1147.7,191.28,0
4,0,NE,801.58,200.4,0
2,1,IN,988.95,494.48,1
5,0,KS,639.69,127.94,0
5,0,CO,819.41,163.88,0
3,1,TN,785.56,261.85,1
4,0,WA,1078.21,269.55,0
3,0,TN,644.47,214.82,0
3,0,KS,194.66,64.89,0
5,0,FL,1193.63,238.73,1
3,1,MA,1043.04,347.68,1
2,0,OH,1427.68,713.84,1
3,1,OH,671.64,223.88,1
2,0,TX,163.4,81.7,0
5,0,TX,226.35,45.27,1
4,0,IL,1171.31,292.83,1
6,1,IN,148.25,24.71,1
2,0,OH,1366.35,683.18,1
4,1,OR,458.39,114.6,1
4,0,FL,1353.37,338.34,1
2,1,KS,1171.58,585.79,0
5,1,MA,1313.24,262.65,1
1,1,OH,360.36,360.36,1
4,1,IN,913.76,228.44,1
4,1,IN,185.7,46.42,1
5,1,CO,343.31,68.66,1
5,0,CO,499.36,99.87,0
3,0,OH,1124.18,374.73,1
5,1,CA,85.84,17.17,1
4,0,TN,1359.52,339.88,1
2,0,IN,152.67,76.33,0
1,0,MA,595.91,595.91,0
3,0,MA,167.58,55.86,0
2,1,IN,1165.0,582.5,1
1,0,OR,254.91,254.91,0
1,1,CO,1332.9,1332.9,1
1,1,MN,818.82,818.82,1
6,1,CO,1425.29,237.55,1
2,0,NE,471.02,235.51,0
3,0,TX,708.76,236.25,1
3,1,IL,1056.66,352.22,1
1,1,MI,1256.27,1256.27,1
